 ,Preprocessing,Classes,Samples,Features,Binary Features,Algorithm,Depth Limit,Width Limit,Regularization,Time Limit,Machine,Threads,Fold Index,Subsample,Subfeatures,Binary subfeatures,Training Time,Max Depth,# Leaves,# Nodes,Training Accuracy,Test Accuracy,Latex,Source
monk-1,complete,1,124,11,11,gosdt,None,None,0.009,300,leviathan,15,2,99,11,11,0.1651516962,6,8,15,100.0,100.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.009,300,leviathan,15,3,99,11,11,0.160458026,5,7,13,100.0,52.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.009,300,leviathan,15,4,100,11,11,0.1341756862,5,6,11,100.0,45.83333333,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.008,300,leviathan,15,0,99,11,11,0.164149323,6,7,13,100.0,68.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.008,300,leviathan,15,1,99,11,11,0.15557111710000002,5,7,13,100.0,36.0,[ $a5_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.008,300,leviathan,15,2,99,11,11,0.1743881782,6,8,15,100.0,100.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.008,300,leviathan,15,3,99,11,11,0.154215836,5,7,13,100.0,52.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.008,300,leviathan,15,4,100,11,11,0.1442310959,5,6,11,100.0,45.83333333,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.007,300,leviathan,15,0,99,11,11,0.1612182171,6,7,13,100.0,68.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.007,300,leviathan,15,1,99,11,11,0.16649205,5,7,13,100.0,36.0,[ $a5_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.007,300,leviathan,15,2,99,11,11,0.1738182814,6,8,15,100.0,100.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.007,300,leviathan,15,3,99,11,11,0.15766383380000001,5,7,13,100.0,52.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.007,300,leviathan,15,4,100,11,11,0.13946285890000001,5,6,11,100.0,45.83333333,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.006,300,leviathan,15,0,99,11,11,0.1691831029,6,7,13,100.0,68.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.006,300,leviathan,15,1,99,11,11,0.16375285009999999,5,7,13,100.0,36.0,[ $a5_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.006,300,leviathan,15,2,99,11,11,0.17724498589999998,6,8,15,100.0,100.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.006,300,leviathan,15,3,99,11,11,0.1564466031,5,7,13,100.0,52.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.006,300,leviathan,15,4,100,11,11,0.143605595,5,6,11,100.0,45.83333333,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.005,300,leviathan,15,0,99,11,11,0.166622553,6,7,13,100.0,68.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.005,300,leviathan,15,1,99,11,11,0.170450632,5,7,13,100.0,36.0,[ $a5_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.005,300,leviathan,15,2,99,11,11,0.171314341,6,8,15,100.0,100.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.005,300,leviathan,15,3,99,11,11,0.16199366380000002,5,7,13,100.0,52.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.005,300,leviathan,15,4,100,11,11,0.1399396667,5,6,11,100.0,45.83333333,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.004,300,leviathan,15,0,99,11,11,0.1684619091,6,7,13,100.0,68.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.004,300,leviathan,15,1,99,11,11,0.16286782130000002,5,7,13,100.0,36.0,[ $a5_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.004,300,leviathan,15,2,99,11,11,0.1782490332,6,8,15,100.0,100.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.004,300,leviathan,15,3,99,11,11,0.1587956068,5,7,13,100.0,52.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.004,300,leviathan,15,4,100,11,11,0.1498461827,5,6,11,100.0,45.83333333,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.003,300,leviathan,15,0,99,11,11,0.1576376548,6,7,13,100.0,68.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.003,300,leviathan,15,1,99,11,11,0.168106745,5,7,13,100.0,36.0,[ $a5_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.003,300,leviathan,15,2,99,11,11,0.17416305510000002,6,8,15,100.0,100.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.003,300,leviathan,15,3,99,11,11,0.1616572291,5,7,13,100.0,52.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.003,300,leviathan,15,4,100,11,11,0.136992841,5,6,11,100.0,45.83333333,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.002,300,leviathan,15,0,99,11,11,0.1704139058,6,7,13,100.0,68.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.002,300,leviathan,15,1,99,11,11,0.1663852972,5,7,13,100.0,36.0,[ $a5_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.002,300,leviathan,15,2,99,11,11,0.1703082379,6,8,15,100.0,100.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.002,300,leviathan,15,3,99,11,11,0.16050710529999998,5,7,13,100.0,52.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.002,300,leviathan,15,4,100,11,11,0.1471017292,5,6,11,100.0,45.83333333,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.001,300,leviathan,15,0,99,11,11,0.167727903,6,7,13,100.0,68.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.001,300,leviathan,15,1,99,11,11,0.1609534486,5,7,13,100.0,36.0,[ $a5_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a1_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.001,300,leviathan,15,2,99,11,11,0.1723859701,6,8,15,100.0,100.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.001,300,leviathan,15,3,99,11,11,0.157125765,5,7,13,100.0,52.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.001,300,leviathan,15,4,100,11,11,0.1491339342,5,6,11,100.0,45.83333333,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $class$ [ $0$ ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $a2_1 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $1$ ] ] ],
monk-1,complete,1,124,11,11,gosdt,None,None,0.0009,300,leviathan,15,0,99,11,11,0.1626371508,6,7,13,100.0,68.0,[ $a5_1 \eq 0$ [ $a1_1 \eq 0$ [ $a1_2 \eq 0$ [ $a2_1 \eq 0$ [ $a2_2 \eq 0$ [ $class$ [ $1$ ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $0$ ] ] ] [ $a2_2 \eq 0$ [ $class$ [ $0$ ] ] [ $class$ [ $1$ ] ] ] ] [ $class$ [ $0$ ] ] ] [ $class$ [ $1$ ] ] ],
